immigSelf,redistSelf,survey,immigEcon_mymedian,immigCultural_mymedian,immigSelf_mymedian,immigCon_mymedian,immigLab_mymedian,immigLD_mymedian,immigSNP_mymedian,immigPC_mymedian,immigUKIP_mymedian,immigGreen_mymedian,immigrantsWelfareState_mymedian,immigExpDV_mymedian,immigManipCheck_mymedian,immigManipCheck2_mymedian,immigrationLevel_mymedian,immigContributeTake_mymedian,immigTIG_mymedian,immigbrexit_mymedian,immigBrexit_mymedian,redistSelf_mymedian,redistCon_mymedian,redistLab_mymedian,redistLD_mymedian,redistUKIP_mymedian,redistSNP_mymedian,redistPC_mymedian,redistGreen_mymedian,redistTIG_mymedian,redistBrexit_mymedian,immigLefty,immigDistPC,redistDistPC,distPC,immigDistCon,redistDistCon,distCon,immigDistGreen,redistDistGreen,distGreen,immigDistSNP,redistDistSNP,distSNP,immigDistUKIP,redistDistUKIP,distUKIP,immigDistLD,redistDistLD,distLD,immigDistLab,redistDistLab,distLab,immigDistBrexit,redistDistBrexit,distBrexit,immigDistTIG,redistDistTIG,distTIG
0.0,5.0,BES2019_W15_v24.0.sav,3.0,1.0,0.0,5.0,10.0,9.0,10.0,6.0,0.0,7.0,,,,,,,6.0,0.0,,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,10.0,-6.0,0.0,6.0,-5.0,0.0,5.0,-7.0,0.0,7.0,-10.0,0.0,10.0,0.0,0.0,0.0,-9.0,0.0,9.0,-10.0,2.0,10.198039027185569,,,,-6.0,0.0,6.0
5.0,8.0,BES2019_W15_v24.0.sav,5.5,5.0,5.0,3.0,7.0,6.0,8.0,5.0,0.0,7.0,,,,,,,5.0,0.0,,8.0,8.0,2.0,4.0,8.0,3.0,0.0,2.0,5.0,,5.0,0.0,8.0,8.0,2.0,0.0,2.0,-2.0,6.0,6.324555320336759,-3.0,5.0,5.830951894845301,5.0,0.0,5.0,-1.0,4.0,4.123105625617661,-2.0,6.0,6.324555320336759,,,,0.0,3.0,3.0
5.0,9.0,BES2019_W15_v24.0.sav,5.0,5.0,5.0,4.0,7.0,7.0,9.5,5.5,0.0,7.0,,,,,,,6.0,0.0,,9.0,8.0,1.0,4.0,8.0,4.5,5.5,3.0,5.0,,5.0,-0.5,3.5,3.5355339059327378,1.0,1.0,1.4142135623730951,-2.0,6.0,6.324555320336759,-4.5,4.5,6.363961030678928,5.0,1.0,5.0990195135927845,-2.0,5.0,5.385164807134504,-2.0,8.0,8.246211251235321,,,,-1.0,4.0,4.123105625617661
5.0,5.0,BES2019_W15_v24.0.sav,5.0,5.0,5.0,3.0,6.0,5.0,7.0,5.0,0.0,5.0,,,,,,,5.0,0.0,,5.0,7.0,3.0,5.0,7.0,4.0,4.0,4.0,5.0,,5.0,0.0,1.0,1.0,2.0,-2.0,2.8284271247461903,0.0,1.0,1.0,-2.0,1.0,2.23606797749979,5.0,-2.0,5.385164807134504,0.0,0.0,0.0,-1.0,2.0,2.23606797749979,,,,0.0,0.0,0.0
10.0,0.0,BES2019_W15_v24.0.sav,7.0,7.0,10.0,0.0,6.0,5.0,10.0,6.0,0.0,8.0,,,,,,,5.0,0.0,,0.0,10.0,2.0,5.0,10.0,2.0,3.0,1.0,6.0,,0.0,4.0,-3.0,5.0,10.0,-10.0,14.142135623730951,2.0,-1.0,2.23606797749979,0.0,-2.0,2.0,10.0,-10.0,14.142135623730951,5.0,-5.0,7.0710678118654755,4.0,-2.0,4.47213595499958,,,,5.0,-6.0,7.810249675906654
2.0,4.0,BES2019_W15_v24.0.sav,4.0,3.0,2.0,4.0,8.0,7.0,9.0,6.5,1.0,8.0,,,,,,,6.0,2.0,,4.0,7.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,,8.0,-4.5,-1.0,4.6097722286464435,-2.0,-3.0,3.605551275463989,-6.0,1.0,6.082762530298219,-7.0,0.0,7.0,1.0,-1.0,1.4142135623730951,-5.0,-1.0,5.0990195135927845,-6.0,1.0,6.082762530298219,,,,-4.0,-1.0,4.123105625617661
5.0,0.0,BES2019_W15_v24.0.sav,6.0,6.0,5.0,2.0,5.0,5.0,7.0,5.0,0.0,5.0,,,,,,,5.0,0.0,,0.0,10.0,1.0,4.0,10.0,2.5,3.0,1.0,5.0,,5.0,0.0,-3.0,3.0,3.0,-10.0,10.44030650891055,0.0,-1.0,1.0,-2.0,-2.5,3.2015621187164243,5.0,-10.0,11.180339887498949,0.0,-4.0,4.0,0.0,-1.0,1.0,,,,0.0,-5.0,5.0
9999.0,6.0,BES2019_W15_v24.0.sav,5.0,5.0,,7.0,8.0,6.0,10.0,2.0,0.0,6.0,,,,,,,7.0,2.0,,6.0,6.0,4.5,6.0,6.0,4.5,3.0,5.0,6.0,,-9989.0,9997.0,3.0,9997.00045013503,9992.0,0.0,9992.0,9993.0,1.0,9993.000050035025,9989.0,1.5,9989.000112623886,9999.0,0.0,9999.0,9993.0,0.0,9993.0,9991.0,1.5,9991.000112601341,,,,9992.0,0.0,9992.0
3.0,3.0,BES2019_W15_v24.0.sav,4.0,4.0,3.0,4.0,7.0,7.0,8.0,5.5,0.0,7.0,,,,,,,5.0,1.0,,3.0,7.0,3.0,4.0,5.0,3.0,3.5,3.0,5.0,,7.0,-2.5,-0.5,2.5495097567963922,-1.0,-4.0,4.123105625617661,-4.0,0.0,4.0,-5.0,0.0,5.0,3.0,-2.0,3.605551275463989,-4.0,-1.0,4.123105625617661,-4.0,0.0,4.0,,,,-2.0,-2.0,2.8284271247461903
4.0,2.0,BES2019_W15_v24.0.sav,5.0,5.0,4.0,3.0,7.0,7.0,7.0,6.5,0.0,7.0,,,,,,,5.0,1.0,,2.0,8.0,2.0,4.0,8.0,4.0,4.0,2.0,5.0,,6.0,-2.5,-2.0,3.2015621187164243,1.0,-6.0,6.082762530298219,-3.0,0.0,3.0,-3.0,-2.0,3.605551275463989,4.0,-6.0,7.211102550927978,-3.0,-2.0,3.605551275463989,-3.0,0.0,3.0,,,,-1.0,-3.0,3.1622776601683795
5.0,10.0,BES2019_W15_v24.0.sav,6.0,5.0,5.0,4.0,8.0,7.0,10.0,6.0,0.0,7.0,,,,,,,5.0,0.0,,10.0,8.5,1.0,4.0,10.0,5.0,1.0,3.0,5.0,,5.0,-1.0,9.0,9.055385138137417,1.0,1.5,1.8027756377319946,-2.0,7.0,7.280109889280518,-5.0,5.0,7.0710678118654755,5.0,0.0,5.0,-2.0,6.0,6.324555320336759,-3.0,9.0,9.486832980505138,,,,0.0,5.0,5.0
4.0,4.0,BES2019_W15_v24.0.sav,5.0,4.0,4.0,4.0,7.0,6.0,7.0,5.0,0.0,7.0,,,,,,,5.0,1.0,,4.0,7.0,3.0,4.0,6.0,4.0,3.0,4.0,5.0,,6.0,-1.0,1.0,1.4142135623730951,0.0,-3.0,3.0,-3.0,0.0,3.0,-3.0,0.0,3.0,4.0,-2.0,4.47213595499958,-2.0,0.0,2.0,-3.0,1.0,3.1622776601683795,,,,-1.0,-1.0,1.4142135623730951
0.0,10.0,BES2019_W15_v24.0.sav,3.0,1.0,0.0,4.0,10.0,10.0,10.0,9.0,0.0,10.0,,,,,,,8.0,0.0,,10.0,8.0,0.0,2.0,8.0,2.0,1.5,1.0,5.0,,10.0,-9.0,8.5,12.379418403139947,-4.0,2.0,4.47213595499958,-10.0,9.0,13.45362404707371,-10.0,8.0,12.806248474865697,0.0,2.0,2.0,-10.0,8.0,12.806248474865697,-10.0,10.0,14.142135623730951,,,,-8.0,5.0,9.433981132056603
3.0,8.0,BES2019_W15_v24.0.sav,4.0,4.0,3.0,4.0,8.0,8.0,10.0,6.0,0.0,8.0,,,,,,,6.0,2.0,,8.0,8.0,1.0,4.0,8.0,1.0,2.5,2.0,5.0,,7.0,-3.0,5.5,6.264982043070834,-1.0,0.0,1.0,-5.0,6.0,7.810249675906654,-7.0,7.0,9.899494936611665,3.0,0.0,3.0,-5.0,4.0,6.4031242374328485,-5.0,7.0,8.602325267042627,,,,-3.0,3.0,4.242640687119285
2.0,7.0,BES2019_W15_v24.0.sav,4.0,3.0,2.0,4.0,8.0,8.0,10.0,3.0,1.0,7.0,,,,,,,6.0,2.0,,7.0,7.0,1.0,3.0,6.0,1.5,4.0,2.5,5.0,,8.0,-1.0,3.0,3.1622776601683795,-2.0,0.0,2.0,-5.0,4.5,6.726812023536855,-8.0,5.5,9.7082439194738,1.0,1.0,1.4142135623730951,-6.0,4.0,7.211102550927978,-6.0,6.0,8.48528137423857,,,,-4.0,2.0,4.47213595499958
5.0,2.0,BES2019_W15_v24.0.sav,6.0,6.0,5.0,2.0,5.0,5.0,7.0,5.0,0.0,6.0,,,,,,,5.0,0.0,,2.0,9.0,2.0,4.0,9.0,4.0,3.0,2.0,5.0,,5.0,0.0,-1.0,1.0,3.0,-7.0,7.615773105863909,-1.0,0.0,1.0,-2.0,-2.0,2.8284271247461903,5.0,-7.0,8.602325267042627,0.0,-2.0,2.0,0.0,0.0,0.0,,,,0.0,-3.0,3.0
7.0,3.0,BES2019_W15_v24.0.sav,6.0,6.0,7.0,2.0,6.0,6.0,7.0,6.0,0.0,7.0,,,,,,,5.0,0.0,,3.0,9.0,3.0,4.0,10.0,3.0,3.0,3.0,5.0,,3.0,1.0,0.0,1.0,5.0,-6.0,7.810249675906654,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0,9.899494936611665,1.0,-1.0,1.4142135623730951,1.0,0.0,1.0,,,,2.0,-2.0,2.8284271247461903
4.0,8.0,BES2019_W15_v24.0.sav,5.0,4.0,4.0,4.0,8.0,7.0,8.0,6.0,0.5,8.0,,,,,,,6.0,2.0,,8.0,7.0,2.0,4.0,7.0,3.0,2.0,2.0,5.0,,6.0,-2.0,6.0,6.324555320336759,0.0,1.0,1.0,-4.0,6.0,7.211102550927978,-4.0,5.0,6.4031242374328485,3.5,1.0,3.640054944640259,-3.0,4.0,5.0,-4.0,6.0,7.211102550927978,,,,-2.0,3.0,3.605551275463989
4.0,7.0,BES2019_W15_v24.0.sav,5.0,4.0,4.0,4.0,8.0,7.0,8.0,5.0,0.0,7.0,,,,,,,5.0,2.0,,7.0,7.0,2.0,4.0,7.0,3.0,3.5,3.0,5.0,,6.0,-1.0,3.5,3.640054944640259,0.0,0.0,0.0,-3.0,4.0,5.0,-4.0,4.0,5.656854249492381,4.0,0.0,4.0,-3.0,3.0,4.242640687119285,-4.0,5.0,6.4031242374328485,,,,-1.0,2.0,2.23606797749979
5.0,4.0,BES2019_W15_v24.0.sav,6.0,5.0,5.0,3.0,5.0,5.0,7.0,5.0,0.0,6.0,,,,,,,5.0,0.0,,4.0,8.0,3.0,4.0,9.0,4.0,4.0,3.0,5.0,,5.0,0.0,0.0,0.0,2.0,-4.0,4.47213595499958,-1.0,1.0,1.4142135623730951,-2.0,0.0,2.0,5.0,-5.0,7.0710678118654755,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,-1.0,1.0
1.0,10.0,BES2019_W15_v24.0.sav,4.0,2.0,1.0,4.0,9.0,9.0,10.0,8.0,0.0,9.0,,,,,,,7.0,1.0,,10.0,8.0,1.0,3.0,7.0,2.0,3.5,2.0,5.0,,9.0,-7.0,6.5,9.5524865872714,-3.0,2.0,3.605551275463989,-8.0,8.0,11.313708498984761,-9.0,8.0,12.041594578792296,1.0,3.0,3.1622776601683795,-8.0,7.0,10.63014581273465,-8.0,9.0,12.041594578792296,,,,-6.0,5.0,7.810249675906654
8.0,8.0,BES2019_W15_v24.0.sav,6.0,7.0,8.0,3.0,6.0,7.0,8.5,6.0,0.0,7.0,,,,,,,6.0,0.0,,8.0,7.0,3.0,5.0,5.0,3.5,5.0,5.0,6.0,,2.0,2.0,3.0,3.605551275463989,5.0,1.0,5.0990195135927845,1.0,3.0,3.1622776601683795,-0.5,4.5,4.527692569068709,8.0,3.0,8.54400374531753,1.0,3.0,3.1622776601683795,2.0,5.0,5.385164807134504,,,,2.0,2.0,2.8284271247461903
3.0,9999.0,BES2019_W15_v24.0.sav,4.0,4.0,3.0,4.0,7.0,7.0,3.0,6.0,0.0,6.0,,,,,,,5.0,2.0,,,7.0,2.0,3.0,5.0,,,2.0,4.0,,7.0,-3.0,,,-1.0,9992.0,9992.000050040031,-3.0,9997.0,9997.00045013503,0.0,,,3.0,9994.0,9994.000450270152,-4.0,9996.0,9996.000800320096,-4.0,9997.0,9997.00080024004,,,,-2.0,9995.0,9995.000200100048
9.0,0.0,BES2019_W15_v24.0.sav,7.0,7.0,9.0,1.0,6.0,6.5,9.0,6.5,0.0,8.0,,,,,,,5.0,0.0,,0.0,10.0,3.0,4.0,10.0,1.0,2.5,1.5,6.0,,1.0,2.5,-2.5,3.5355339059327378,8.0,-10.0,12.806248474865697,1.0,-1.5,1.8027756377319946,0.0,-1.0,1.0,9.0,-10.0,13.45362404707371,2.5,-4.0,4.716990566028302,3.0,-3.0,4.242640687119285,,,,4.0,-6.0,7.211102550927978
5.0,3.0,BES2019_W15_v24.0.sav,6.0,5.0,5.0,2.0,6.0,6.0,7.0,5.0,0.0,6.0,,,,,,,5.0,0.0,,3.0,8.0,3.0,4.0,9.0,3.0,3.0,3.0,5.0,,5.0,0.0,0.0,0.0,3.0,-5.0,5.830951894845301,-1.0,0.0,1.0,-2.0,0.0,2.0,5.0,-6.0,7.810249675906654,-1.0,-1.0,1.4142135623730951,-1.0,0.0,1.0,,,,0.0,-2.0,2.0
0.0,0.0,BES2019_W15_v24.0.sav,2.0,1.0,0.0,5.0,9.0,8.0,10.0,7.0,0.0,6.0,,,,,,,5.0,0.0,,0.0,5.0,1.0,4.0,1.0,1.0,3.0,2.0,4.0,,10.0,-7.0,-3.0,7.615773105863909,-5.0,-5.0,7.0710678118654755,-6.0,-2.0,6.324555320336759,-10.0,-1.0,10.04987562112089,0.0,-1.0,1.0,-8.0,-4.0,8.94427190999916,-9.0,-1.0,9.055385138137417,,,,-5.0,-4.0,6.4031242374328485
9999.0,9999.0,BES2019_W15_v24.0.sav,4.0,4.0,,3.5,9.0,7.0,8.5,4.0,0.0,7.0,,,,,,,7.0,0.0,,,8.0,5.0,4.0,6.5,5.0,6.0,3.5,5.0,,-9989.0,9995.0,9993.0,14133.65041310984,9995.5,9991.0,14132.590040399531,9992.0,9995.5,14133.297005652998,9990.5,9994.0,14131.175685341967,9999.0,9992.5,14136.125963289942,9992.0,9995.0,14132.943394778033,9990.0,9994.0,14130.82219830113,,,,9992.0,9994.0,14132.236199554549
4.0,9.0,BES2019_W15_v24.0.sav,5.0,4.0,4.0,5.0,8.0,8.0,7.5,,1.0,8.0,,,,,,,6.0,2.0,,9.0,7.0,1.0,4.0,7.0,4.0,,2.0,5.0,,6.0,,,,-1.0,2.0,2.23606797749979,-4.0,7.0,8.06225774829855,-3.5,5.0,6.103277807866851,3.0,2.0,3.605551275463989,-4.0,5.0,6.4031242374328485,-4.0,8.0,8.94427190999916,,,,-2.0,4.0,4.47213595499958
9999.0,5.0,BES2019_W15_v24.0.sav,5.0,5.0,,3.0,6.0,5.0,10.0,5.0,0.0,6.0,,,,,,,5.5,0.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,-9989.0,9994.0,0.0,9994.0,9996.0,0.0,9996.0,9993.0,0.0,9993.0,9989.0,0.0,9989.0,9999.0,0.0,9999.0,9994.0,0.0,9994.0,9993.0,0.0,9993.0,,,,9993.5,0.0,9993.5
4.0,6.0,BES2019_W15_v24.0.sav,5.0,4.0,4.0,4.0,7.0,7.0,8.0,7.0,1.0,7.0,,,,,,,5.0,1.0,,6.0,7.0,2.0,4.0,7.0,4.0,3.0,4.0,5.0,,6.0,-3.0,3.0,4.242640687119285,0.0,-1.0,1.0,-3.0,2.0,3.605551275463989,-4.0,2.0,4.47213595499958,3.0,-1.0,3.1622776601683795,-3.0,2.0,3.605551275463989,-3.0,4.0,5.0,,,,-1.0,1.0,1.4142135623730951
3.0,6.0,BES2019_W15_v24.0.sav,4.0,4.0,3.0,4.0,8.0,7.0,9.0,7.0,1.0,7.0,,,,,,,6.0,2.0,,6.0,6.0,2.0,4.0,6.0,2.5,2.5,4.0,5.0,,7.0,-4.0,3.5,5.315072906367325,-1.0,0.0,1.0,-4.0,2.0,4.47213595499958,-6.0,3.5,6.946221994724902,2.0,0.0,2.0,-4.0,2.0,4.47213595499958,-5.0,4.0,6.4031242374328485,,,,-3.0,1.0,3.1622776601683795
2.0,8.0,BES2019_W15_v24.0.sav,4.0,3.0,2.0,4.0,8.0,8.0,10.0,6.0,0.5,8.0,,,,,,,5.0,2.0,,8.0,7.0,1.0,3.0,7.0,3.0,4.0,2.0,5.0,,8.0,-4.0,4.0,5.656854249492381,-2.0,1.0,2.23606797749979,-6.0,6.0,8.48528137423857,-8.0,5.0,9.433981132056603,1.5,1.0,1.8027756377319946,-6.0,5.0,7.810249675906654,-6.0,7.0,9.219544457292887,,,,-3.0,3.0,4.242640687119285
7.0,4.0,BES2019_W15_v24.0.sav,6.0,6.0,7.0,3.0,6.0,6.0,7.0,7.0,0.0,7.0,,,,,,,6.0,0.0,,4.0,8.0,3.0,4.0,9.0,4.0,4.0,3.0,5.0,,3.0,0.0,0.0,0.0,4.0,-4.0,5.656854249492381,0.0,1.0,1.0,0.0,0.0,0.0,7.0,-5.0,8.602325267042627,1.0,0.0,1.0,1.0,1.0,1.4142135623730951,,,,1.0,-1.0,1.4142135623730951
8.0,0.0,BES2019_W15_v24.0.sav,7.0,7.0,8.0,1.0,6.0,6.0,8.0,6.0,0.0,8.0,,,,,,,5.0,0.0,,0.0,10.0,2.0,4.0,10.0,2.0,2.5,1.0,5.0,,2.0,2.0,-2.5,3.2015621187164243,7.0,-10.0,12.206555615733702,0.0,-1.0,1.0,0.0,-2.0,2.0,8.0,-10.0,12.806248474865697,2.0,-4.0,4.47213595499958,2.0,-2.0,2.8284271247461903,,,,3.0,-5.0,5.830951894845301
3.0,5.0,BES2019_W15_v24.0.sav,4.0,4.0,3.0,4.0,8.0,7.0,10.0,7.0,0.0,7.0,,,,,,,5.0,2.0,,5.0,6.0,3.0,5.0,5.0,3.0,3.5,4.0,5.0,,7.0,-4.0,1.5,4.272001872658765,-1.0,-1.0,1.4142135623730951,-4.0,1.0,4.123105625617661,-7.0,2.0,7.280109889280518,3.0,0.0,3.0,-4.0,0.0,4.0,-5.0,2.0,5.385164807134504,,,,-2.0,0.0,2.0
3.0,7.0,BES2019_W15_v24.0.sav,4.0,3.0,3.0,4.0,8.0,8.0,9.0,7.0,0.0,8.0,,,,,,,6.0,2.0,,7.0,7.0,2.0,4.0,7.0,3.0,5.0,3.0,5.0,,7.0,-4.0,2.0,4.47213595499958,-1.0,0.0,1.0,-5.0,4.0,6.4031242374328485,-6.0,4.0,7.211102550927978,3.0,0.0,3.0,-5.0,3.0,5.830951894845301,-5.0,5.0,7.0710678118654755,,,,-3.0,2.0,3.605551275463989
8.0,7.0,BES2019_W15_v24.0.sav,6.0,6.0,8.0,3.0,5.0,6.0,7.0,8.0,0.0,7.0,,,,,,,6.0,0.0,,7.0,8.0,3.0,5.0,7.0,5.5,7.0,5.0,6.0,,2.0,0.0,0.0,0.0,5.0,-1.0,5.0990195135927845,1.0,2.0,2.23606797749979,1.0,1.5,1.8027756377319946,8.0,0.0,8.0,2.0,2.0,2.8284271247461903,3.0,4.0,5.0,,,,2.0,1.0,2.23606797749979
1.0,7.0,BES2019_W15_v24.0.sav,3.0,2.0,1.0,4.0,8.0,8.0,9.0,6.0,1.0,8.0,,,,,,,6.0,1.0,,7.0,7.0,1.0,3.0,7.0,1.0,6.0,3.0,4.5,,9.0,-5.0,1.0,5.0990195135927845,-3.0,0.0,3.0,-7.0,4.0,8.06225774829855,-8.0,6.0,10.0,0.0,0.0,0.0,-7.0,4.0,8.06225774829855,-7.0,6.0,9.219544457292887,,,,-5.0,2.5,5.5901699437494745
10.0,10.0,BES2019_W15_v24.0.sav,7.0,7.0,10.0,4.5,6.0,7.0,7.0,,0.0,8.0,,,,,,,7.0,0.0,,10.0,9.0,5.0,7.0,8.0,8.0,,8.0,8.0,,0.0,,,,5.5,1.0,5.5901699437494745,2.0,2.0,2.8284271247461903,3.0,2.0,3.605551275463989,10.0,2.0,10.198039027185569,3.0,3.0,4.242640687119285,4.0,5.0,6.4031242374328485,,,,3.0,2.0,3.605551275463989
6.0,3.0,BES2019_W15_v24.0.sav,6.0,6.0,6.0,2.0,6.0,6.0,7.0,6.0,0.0,6.0,,,,,,,5.0,0.0,,3.0,8.0,3.0,4.0,10.0,3.0,3.0,3.0,5.0,,4.0,0.0,0.0,0.0,4.0,-5.0,6.4031242374328485,0.0,0.0,0.0,-1.0,0.0,1.0,6.0,-7.0,9.219544457292887,0.0,-1.0,1.0,0.0,0.0,0.0,,,,1.0,-2.0,2.23606797749979
5.0,7.0,BES2019_W15_v24.0.sav,5.0,5.0,5.0,3.0,6.0,6.0,7.0,5.0,0.0,6.0,,,,,,,5.0,0.0,,7.0,7.0,2.0,5.0,7.0,3.0,5.0,3.0,5.0,,5.0,0.0,2.0,2.0,2.0,0.0,2.0,-1.0,4.0,4.123105625617661,-2.0,4.0,4.47213595499958,5.0,0.0,5.0,-1.0,2.0,2.23606797749979,-1.0,5.0,5.0990195135927845,,,,0.0,2.0,2.0
3.0,10.0,BES2019_W15_v24.0.sav,4.0,4.0,3.0,4.0,9.0,8.0,9.0,7.0,0.0,8.0,,,,,,,5.0,1.0,,10.0,8.0,0.0,3.0,8.0,2.0,3.0,1.0,5.0,,7.0,-4.0,7.0,8.06225774829855,-1.0,2.0,2.23606797749979,-5.0,9.0,10.295630140987,-6.0,8.0,10.0,3.0,2.0,3.605551275463989,-5.0,7.0,8.602325267042627,-6.0,10.0,11.661903789690601,,,,-2.0,5.0,5.385164807134504
2.0,10.0,BES2019_W15_v24.0.sav,4.0,3.0,2.0,4.0,8.0,9.0,10.0,8.0,0.0,9.0,,,,,,,6.0,1.0,,10.0,8.0,1.0,3.0,8.0,2.0,3.0,2.0,5.0,,8.0,-6.0,7.0,9.219544457292887,-2.0,2.0,2.8284271247461903,-7.0,8.0,10.63014581273465,-8.0,8.0,11.313708498984761,2.0,2.0,2.8284271247461903,-7.0,7.0,9.899494936611665,-6.0,9.0,10.816653826391969,,,,-4.0,5.0,6.4031242374328485
2.0,0.0,BES2019_W15_v24.0.sav,4.0,3.0,2.0,4.0,7.0,7.0,9.5,5.0,0.0,6.0,,,,,,,5.0,1.5,,0.0,7.5,1.0,3.0,3.0,3.0,5.0,2.0,4.0,,8.0,-3.0,-5.0,5.830951894845301,-2.0,-7.5,7.762087348130012,-4.0,-2.0,4.47213595499958,-7.5,-3.0,8.077747210701755,2.0,-3.0,3.605551275463989,-5.0,-3.0,5.830951894845301,-5.0,-1.0,5.0990195135927845,,,,-3.0,-4.0,5.0
8.0,2.0,BES2019_W15_v24.0.sav,7.0,7.0,8.0,2.0,6.0,6.5,8.0,8.0,0.0,7.0,,,,,,,5.0,0.0,,2.0,9.0,3.0,4.0,9.0,3.0,2.0,2.0,5.0,,2.0,0.0,0.0,0.0,6.0,-7.0,9.219544457292887,1.0,0.0,1.0,0.0,-1.0,1.0,8.0,-7.0,10.63014581273465,1.5,-2.0,2.5,2.0,-1.0,2.23606797749979,,,,3.0,-3.0,4.242640687119285
7.0,2.0,BES2019_W15_v24.0.sav,6.0,6.0,7.0,2.0,6.0,6.0,7.0,6.0,0.0,7.0,,,,,,,5.0,0.0,,2.0,9.0,3.0,4.0,10.0,3.0,3.0,2.0,5.0,,3.0,1.0,-1.0,1.4142135623730951,5.0,-7.0,8.602325267042627,0.0,0.0,0.0,0.0,-1.0,1.0,7.0,-8.0,10.63014581273465,1.0,-2.0,2.23606797749979,1.0,-1.0,1.4142135623730951,,,,2.0,-3.0,3.605551275463989
6.0,8.0,BES2019_W15_v24.0.sav,6.0,6.0,6.0,4.0,6.0,6.0,7.0,4.5,0.0,6.0,,,,,,,5.0,1.0,,8.0,8.0,2.0,5.0,6.0,3.5,4.0,4.0,5.0,,4.0,1.5,4.0,4.272001872658765,2.0,0.0,2.0,0.0,4.0,4.0,-1.0,4.5,4.6097722286464435,6.0,2.0,6.324555320336759,0.0,3.0,3.0,0.0,6.0,6.0,,,,1.0,3.0,3.1622776601683795
1.0,2.0,BES2019_W15_v24.0.sav,3.0,2.0,1.0,4.0,8.0,7.0,6.5,7.0,1.0,6.0,,,,,,,5.0,2.0,,2.0,7.0,2.0,3.0,4.0,3.0,2.0,4.0,5.0,,9.0,-6.0,0.0,6.0,-3.0,-5.0,5.830951894845301,-5.0,-2.0,5.385164807134504,-5.5,-1.0,5.5901699437494745,0.0,-2.0,2.0,-6.0,-1.0,6.082762530298219,-7.0,0.0,7.0,,,,-4.0,-3.0,5.0
0.0,7.0,BES2019_W15_v24.0.sav,3.0,1.0,0.0,4.0,10.0,9.0,10.0,7.0,0.0,8.0,,,,,,,7.0,1.0,,7.0,7.0,1.0,3.0,6.0,2.0,1.0,3.0,5.0,,10.0,-7.0,6.0,9.219544457292887,-4.0,0.0,4.0,-8.0,4.0,8.94427190999916,-10.0,5.0,11.180339887498949,0.0,1.0,1.0,-9.0,4.0,9.848857801796104,-10.0,6.0,11.661903789690601,,,,-7.0,2.0,7.280109889280518
9999.0,8.0,BES2019_W15_v24.0.sav,5.0,4.5,,4.0,5.0,7.5,,,0.0,7.0,,,,,,,1.0,0.5,,8.0,8.0,3.0,5.0,5.5,2.0,,4.5,5.0,,-9989.0,,,,9995.0,0.0,9995.0,9992.0,3.5,9992.000612990374,,6.0,,9999.0,2.5,9999.000312531249,9991.5,3.0,9991.500450382815,9994.0,5.0,9994.001250750372,,,,9998.0,3.0,9998.000450090009
6.0,7.0,BES2019_W15_v24.0.sav,6.0,6.0,6.0,4.0,6.0,6.0,8.0,3.0,0.0,6.0,,,,,,,5.0,1.0,,7.0,7.0,3.0,5.0,7.0,4.0,4.0,4.0,5.0,,4.0,3.0,3.0,4.242640687119285,2.0,0.0,2.0,0.0,3.0,3.0,-2.0,3.0,3.605551275463989,6.0,0.0,6.0,0.0,2.0,2.0,0.0,4.0,4.0,,,,1.0,2.0,2.23606797749979
4.0,10.0,BES2019_W15_v24.0.sav,5.0,4.0,4.0,4.0,8.0,8.0,10.0,5.5,0.0,8.0,,,,,,,7.0,1.0,,10.0,8.0,0.0,3.0,9.0,0.5,6.5,1.0,5.0,,6.0,-1.5,3.5,3.8078865529319543,0.0,2.0,2.0,-4.0,9.0,9.848857801796104,-6.0,9.5,11.236102527122116,4.0,1.0,4.123105625617661,-4.0,7.0,8.06225774829855,-4.0,10.0,10.770329614269007,,,,-3.0,5.0,5.830951894845301
8.0,9999.0,BES2019_W15_v24.0.sav,7.0,6.0,8.0,2.0,6.0,6.0,8.0,5.0,0.0,7.0,,,,,,,5.5,0.0,,,9.0,3.5,4.0,9.0,3.0,,2.0,6.0,,2.0,3.0,,,6.0,9990.0,9990.00180180164,1.0,9997.0,9997.000050015004,0.0,9996.0,9996.0,8.0,9990.0,9990.00320320269,2.0,9995.0,9995.000200100048,2.0,9995.5,9995.500200090039,,,,2.5,9993.0,9993.000312718897
4.0,9999.0,BES2019_W15_v24.0.sav,5.0,4.0,4.0,4.0,7.0,6.0,7.0,4.0,0.0,6.0,,,,,,,5.0,1.0,,,7.0,3.0,5.0,6.5,3.5,5.0,3.5,5.0,,6.0,0.0,9994.0,9994.0,0.0,9992.0,9992.0,-2.0,9995.5,9995.500200090039,-3.0,9995.5,9995.50045020258,4.0,9992.5,9992.50080060042,-2.0,9994.0,9994.00020012007,-3.0,9996.0,9996.000450180061,,,,-1.0,9994.0,9994.000050030018
